date_m,state_abbrev,city,android_visits,ios_visits,pct_ios
2020m1,AZ,PHOENIX,405512,197490,.32751134
2020m2,AZ,PHOENIX,320698,176810,.35539126
2020m3,AZ,PHOENIX,298406,163813,.35440558
2020m4,AZ,PHOENIX,213844,109350,.33834168
2020m5,AZ,PHOENIX,250898,141089,.35993287
2020m6,AZ,PHOENIX,260171,152058,.36886778
2020m7,AZ,PHOENIX,255922,156896,.38006094
2020m8,AZ,PHOENIX,254712,166307,.39501068
2020m9,AZ,PHOENIX,241328,156320,.3931115
2020m10,AZ,PHOENIX,255279,169421,.39891922
2020m11,AZ,PHOENIX,249627,179127,.41778502
2020m12,AZ,PHOENIX,249754,175264,.41236842
2021m1,AZ,PHOENIX,226762,168832,.426781
2021m2,AZ,PHOENIX,210760,176416,.45564806
2021m3,AZ,PHOENIX,257994,236084,.4778274
2021m4,AZ,PHOENIX,240360,226487,.48514181
2021m5,AZ,PHOENIX,251623,222557,.46935129
2021m6,AZ,PHOENIX,249818,196570,.44035682
2021m7,AZ,PHOENIX,281245,207136,.42412788
2021m8,AZ,PHOENIX,268723,204206,.43178996
2021m9,AZ,PHOENIX,269201,193554,.41826454
2021m10,AZ,PHOENIX,273881,210334,.43438143
2021m11,AZ,PHOENIX,276705,216470,.43893141
2021m12,AZ,PHOENIX,264411,210292,.44299698
2022m1,AZ,PHOENIX,237325,199310,.45646822
2022m2,AZ,PHOENIX,238652,200613,.45670155
2022m3,AZ,PHOENIX,290465,241304,.45377597
2022m4,AZ,PHOENIX,340553,249376,.42272204
2022m5,AZ,PHOENIX,278020,178825,.39143473
2022m6,AZ,PHOENIX,259754,158658,.37919083
2020m1,AZ,TUCSON,222473,87921,.28325611
2020m2,AZ,TUCSON,179207,87370,.3277477
2020m3,AZ,TUCSON,157801,77011,.32796875
2020m4,AZ,TUCSON,110921,50206,.31159273
2020m5,AZ,TUCSON,133748,67524,.33548629
2020m6,AZ,TUCSON,142853,72193,.33570957
2020m7,AZ,TUCSON,137595,71695,.34256294
2020m8,AZ,TUCSON,138769,76385,.35502478
2020m9,AZ,TUCSON,134525,71060,.34564778
2020m10,AZ,TUCSON,141701,78100,.35532141
2020m11,AZ,TUCSON,124909,74224,.3727358
2020m12,AZ,TUCSON,134344,79760,.37252924
2021m1,AZ,TUCSON,119441,76063,.38906109
2021m2,AZ,TUCSON,111697,81908,.4230676
2021m3,AZ,TUCSON,133115,106171,.44369918
2021m4,AZ,TUCSON,129610,107404,.45315465
2021m5,AZ,TUCSON,139925,108181,.43602735
2021m6,AZ,TUCSON,136717,96736,.41437036
2021m7,AZ,TUCSON,143196,103473,.41948116
2021m8,AZ,TUCSON,148200,110711,.42760253
2021m9,AZ,TUCSON,146034,106185,.42100316
2021m10,AZ,TUCSON,153179,117709,.43453014
2021m11,AZ,TUCSON,156558,120987,.43591851
2021m12,AZ,TUCSON,145923,118727,.44861892
2022m1,AZ,TUCSON,129704,110400,.45980075
2022m2,AZ,TUCSON,130132,109516,.4569869
2022m3,AZ,TUCSON,151947,129108,.45936915
2022m4,AZ,TUCSON,151002,128923,.46056265
2022m5,AZ,TUCSON,138050,93786,.40453598
2022m6,AZ,TUCSON,123210,82706,.40164921
2020m1,CA,BAKERSFIELD,111561,74278,.39969006
2020m2,CA,BAKERSFIELD,98518,68025,.40845308
2020m3,CA,BAKERSFIELD,87505,60825,.41006538
2020m4,CA,BAKERSFIELD,61447,44846,.42190924
2020m5,CA,BAKERSFIELD,74640,57808,.43645808
2020m6,CA,BAKERSFIELD,79841,63893,.44452253
2020m7,CA,BAKERSFIELD,78117,64799,.45340618
2020m8,CA,BAKERSFIELD,79221,62563,.44125572
2020m9,CA,BAKERSFIELD,77859,60219,.43612307
2020m10,CA,BAKERSFIELD,78928,64774,.45075226
2020m11,CA,BAKERSFIELD,70809,61381,.4643392
2020m12,CA,BAKERSFIELD,73231,64062,.4666079
2021m1,CA,BAKERSFIELD,67719,61107,.47433749
2021m2,CA,BAKERSFIELD,65602,65357,.49906459
2021m3,CA,BAKERSFIELD,77324,79277,.5062356
2021m4,CA,BAKERSFIELD,75205,82584,.52338248
2021m5,CA,BAKERSFIELD,83089,86757,.51079804
2021m6,CA,BAKERSFIELD,84966,82691,.49321532
2021m7,CA,BAKERSFIELD,88193,86254,.49444243
2021m8,CA,BAKERSFIELD,87942,86398,.49557188
2021m9,CA,BAKERSFIELD,86226,82341,.4884764
2021m10,CA,BAKERSFIELD,89375,88863,.49856371
2021m11,CA,BAKERSFIELD,90425,92334,.50522274
2021m12,CA,BAKERSFIELD,86694,96118,.52577513
2022m1,CA,BAKERSFIELD,77806,88574,.53235966
2022m2,CA,BAKERSFIELD,78489,88105,.52886057
2022m3,CA,BAKERSFIELD,90208,99256,.52387786
2022m4,CA,BAKERSFIELD,91816,103398,.52966487
2022m5,CA,BAKERSFIELD,83354,77005,.48020381
2022m6,CA,BAKERSFIELD,77081,72115,.48335746
2020m1,CA,FRESNO,116912,78379,.40134466
2020m2,CA,FRESNO,101774,75408,.42559627
2020m3,CA,FRESNO,86070,62106,.4191367
2020m4,CA,FRESNO,57698,40913,.41489285
2020m5,CA,FRESNO,68119,52549,.43548414
2020m6,CA,FRESNO,76104,62948,.45269397
2020m7,CA,FRESNO,74156,62010,.45540002
2020m8,CA,FRESNO,75810,59796,.44095394
2020m9,CA,FRESNO,76415,58291,.43272758
2020m10,CA,FRESNO,79060,65636,.4536131
2020m11,CA,FRESNO,69755,61200,.46733612
2020m12,CA,FRESNO,74049,64839,.46684378
2021m1,CA,FRESNO,67128,60068,.47224754
2021m2,CA,FRESNO,64546,64141,.49842641
2021m3,CA,FRESNO,75395,77900,.50817055
2021m4,CA,FRESNO,74766,79735,.5160808
2021m5,CA,FRESNO,81552,85271,.51114655
2021m6,CA,FRESNO,81873,80070,.49443322
2021m7,CA,FRESNO,85297,83099,.49347371
2021m8,CA,FRESNO,89726,87313,.4931851
2021m9,CA,FRESNO,87733,82145,.4835529
2021m10,CA,FRESNO,90975,88759,.49383533
2021m11,CA,FRESNO,89881,89058,.49770033
2021m12,CA,FRESNO,89452,98199,.52330655
2022m1,CA,FRESNO,79570,88021,.52521318
2022m2,CA,FRESNO,77995,86061,.52458304
2022m3,CA,FRESNO,93758,101197,.51907879
2022m4,CA,FRESNO,91961,101862,.52554137
2022m5,CA,FRESNO,84281,76268,.475045
2022m6,CA,FRESNO,76117,68724,.4744789
2020m1,CA,LOS ANGELES,362221,215135,.37262106
2020m2,CA,LOS ANGELES,318322,194282,.37900993
2020m3,CA,LOS ANGELES,229589,143363,.38440067
2020m4,CA,LOS ANGELES,128172,75162,.36964798
2020m5,CA,LOS ANGELES,146837,93091,.38799557
2020m6,CA,LOS ANGELES,170671,115163,.40290168
2020m7,CA,LOS ANGELES,180615,119410,.39800018
2020m8,CA,LOS ANGELES,186375,133746,.41779828
2020m9,CA,LOS ANGELES,174173,114133,.39587453
2020m10,CA,LOS ANGELES,177584,119859,.40296459
2020m11,CA,LOS ANGELES,158434,110183,.41018626
2020m12,CA,LOS ANGELES,157400,108174,.40732151
2021m1,CA,LOS ANGELES,140774,102322,.42091191
2021m2,CA,LOS ANGELES,139003,108727,.43889314
2021m3,CA,LOS ANGELES,156800,130581,.45438287
2021m4,CA,LOS ANGELES,166582,139241,.45529932
2021m5,CA,LOS ANGELES,173681,145898,.45653188
2021m6,CA,LOS ANGELES,184018,141130,.4340485
2021m7,CA,LOS ANGELES,188105,146749,.43824771
2021m8,CA,LOS ANGELES,192269,152418,.44219249
2021m9,CA,LOS ANGELES,189901,145167,.43324637
2021m10,CA,LOS ANGELES,197067,157496,.44419751
2021m11,CA,LOS ANGELES,194572,160953,.45271921
2021m12,CA,LOS ANGELES,179223,166311,.48131588
2022m1,CA,LOS ANGELES,166508,156270,.48414081
2022m2,CA,LOS ANGELES,170184,157591,.48079017
2022m3,CA,LOS ANGELES,199444,186502,.48323339
2022m4,CA,LOS ANGELES,193939,184040,.48690537
2022m5,CA,LOS ANGELES,185858,135780,.42215163
2022m6,CA,LOS ANGELES,165229,125428,.43153271
2020m1,CA,OAKLAND,53432,31970,.37434721
2020m2,CA,OAKLAND,46587,29183,.38515243
2020m3,CA,OAKLAND,34937,23624,.40340841
2020m4,CA,OAKLAND,21258,14738,.40943438
2020m5,CA,OAKLAND,23612,17165,.42094809
2020m6,CA,OAKLAND,23938,17855,.42722467
2020m7,CA,OAKLAND,25519,19342,.43115401
2020m8,CA,OAKLAND,26769,19810,.42529896
2020m9,CA,OAKLAND,26574,19552,.4238824
2020m10,CA,OAKLAND,26634,19722,.42544654
2020m11,CA,OAKLAND,23535,18906,.44546548
2020m12,CA,OAKLAND,23918,19650,.45101911
2021m1,CA,OAKLAND,21712,18819,.46431127
2021m2,CA,OAKLAND,20676,19264,.4823235
2021m3,CA,OAKLAND,22743,21991,.49159476
2021m4,CA,OAKLAND,23289,22152,.48748928
2021m5,CA,OAKLAND,25579,23482,.47862864
2021m6,CA,OAKLAND,25354,20851,.4512715
2021m7,CA,OAKLAND,27329,20608,.42989758
2021m8,CA,OAKLAND,27298,21634,.44212377
2021m9,CA,OAKLAND,26941,20475,.43181625
2021m10,CA,OAKLAND,27296,21854,.44463885
2021m11,CA,OAKLAND,27331,22927,.45618609
2021m12,CA,OAKLAND,22705,23323,.50671333
2022m1,CA,OAKLAND,21471,22704,.51395583
2022m2,CA,OAKLAND,21912,22084,.50195473
2022m3,CA,OAKLAND,26638,25964,.49359339
2022m4,CA,OAKLAND,24911,24965,.50054133
2022m5,CA,OAKLAND,24449,19387,.44226205
2022m6,CA,OAKLAND,20475,17537,.46135432
2020m1,CA,SACRAMENTO,164038,97768,.37343681
2020m2,CA,SACRAMENTO,147699,95072,.39161184
2020m3,CA,SACRAMENTO,138556,90727,.39569876
2020m4,CA,SACRAMENTO,81298,53162,.39537409
2020m5,CA,SACRAMENTO,96769,67084,.40941575
2020m6,CA,SACRAMENTO,106951,76819,.41801709
2020m7,CA,SACRAMENTO,112839,82525,.42241663
2020m8,CA,SACRAMENTO,112607,81032,.41846943
2020m9,CA,SACRAMENTO,108632,77412,.41609511
2020m10,CA,SACRAMENTO,107194,78247,.42195091
2020m11,CA,SACRAMENTO,107366,83811,.43839478
2020m12,CA,SACRAMENTO,100023,76734,.43412143
2021m1,CA,SACRAMENTO,111212,86545,.43763307
2021m2,CA,SACRAMENTO,102612,88076,.46188539
2021m3,CA,SACRAMENTO,102074,93913,.47917974
2021m4,CA,SACRAMENTO,113117,103321,.47736996
2021m5,CA,SACRAMENTO,112571,102913,.47758999
2021m6,CA,SACRAMENTO,114455,95796,.45562685
2021m7,CA,SACRAMENTO,121239,98879,.44920906
2021m8,CA,SACRAMENTO,126040,96854,.43452942
2021m9,CA,SACRAMENTO,116236,87316,.42896163
2021m10,CA,SACRAMENTO,125202,91334,.4217959
2021m11,CA,SACRAMENTO,120246,96673,.44566405
2021m12,CA,SACRAMENTO,105880,101812,.49020666
2022m1,CA,SACRAMENTO,101089,92877,.47883135
2022m2,CA,SACRAMENTO,103280,88721,.46208614
2022m3,CA,SACRAMENTO,114672,104427,.47662017
2022m4,CA,SACRAMENTO,121475,104806,.46316749
2022m5,CA,SACRAMENTO,106896,78589,.42369464
2022m6,CA,SACRAMENTO,103862,72009,.40944216
2020m1,CA,SAN DIEGO,221490,171721,.43671465
2020m2,CA,SAN DIEGO,186962,156226,.45521986
2020m3,CA,SAN DIEGO,146208,117254,.4450509
2020m4,CA,SAN DIEGO,85642,64317,.42889723
2020m5,CA,SAN DIEGO,101755,84585,.45392829
2020m6,CA,SAN DIEGO,122161,107758,.46867809
2020m7,CA,SAN DIEGO,127542,119347,.48340347
2020m8,CA,SAN DIEGO,134571,124078,.47971576
2020m9,CA,SAN DIEGO,130939,115255,.46814707
2020m10,CA,SAN DIEGO,125179,114709,.47817731
2020m11,CA,SAN DIEGO,106112,106606,.50116116
2020m12,CA,SAN DIEGO,110013,110932,.50207973
2021m1,CA,SAN DIEGO,96124,102341,.51566273
2021m2,CA,SAN DIEGO,91325,106753,.53894424
2021m3,CA,SAN DIEGO,106170,130087,.5506165
2021m4,CA,SAN DIEGO,109343,134133,.55090851
2021m5,CA,SAN DIEGO,120949,144813,.54489732
2021m6,CA,SAN DIEGO,127671,138268,.51992375
2021m7,CA,SAN DIEGO,135509,149715,.52490324
2021m8,CA,SAN DIEGO,129693,144806,.52752835
2021m9,CA,SAN DIEGO,126081,135228,.51750225
2021m10,CA,SAN DIEGO,125184,141109,.52990127
2021m11,CA,SAN DIEGO,125486,146397,.5384559
2021m12,CA,SAN DIEGO,125372,156924,.5558846
2022m1,CA,SAN DIEGO,110493,139244,.55756253
2022m2,CA,SAN DIEGO,112345,139818,.55447471
2022m3,CA,SAN DIEGO,132363,165321,.55535734
2022m4,CA,SAN DIEGO,129588,161840,.55533445
2022m5,CA,SAN DIEGO,116191,112057,.49094406
2022m6,CA,SAN DIEGO,111757,108376,.49232054
2020m1,CA,SAN FRANCISCO,77151,86658,.52901858
2020m2,CA,SAN FRANCISCO,68544,77419,.53040153
2020m3,CA,SAN FRANCISCO,44421,49715,.52811891
2020m4,CA,SAN FRANCISCO,23538,23409,.49862611
2020m5,CA,SAN FRANCISCO,25894,27269,.51293194
2020m6,CA,SAN FRANCISCO,29006,30552,.51297897
2020m7,CA,SAN FRANCISCO,31126,33234,.51637661
2020m8,CA,SAN FRANCISCO,31988,34078,.51581752
2020m9,CA,SAN FRANCISCO,31792,33904,.51607406
2020m10,CA,SAN FRANCISCO,33308,35155,.51348907
2020m11,CA,SAN FRANCISCO,28553,31482,.52439409
2020m12,CA,SAN FRANCISCO,27279,31674,.53727543
2021m1,CA,SAN FRANCISCO,25467,30039,.54118472
2021m2,CA,SAN FRANCISCO,24537,30955,.55782813
2021m3,CA,SAN FRANCISCO,27798,35408,.56019998
2021m4,CA,SAN FRANCISCO,28501,36613,.56229073
2021m5,CA,SAN FRANCISCO,32347,39707,.55107284
2021m6,CA,SAN FRANCISCO,34984,37681,.51855779
2021m7,CA,SAN FRANCISCO,37757,39642,.51217717
2021m8,CA,SAN FRANCISCO,37333,40121,.5179978
2021m9,CA,SAN FRANCISCO,36043,37228,.50808644
2021m10,CA,SAN FRANCISCO,35304,39375,.52725667
2021m11,CA,SAN FRANCISCO,37814,42351,.5282979
2021m12,CA,SAN FRANCISCO,33445,43384,.5646826
2022m1,CA,SAN FRANCISCO,29859,38109,.56069034
2022m2,CA,SAN FRANCISCO,31126,37898,.5490554
2022m3,CA,SAN FRANCISCO,35795,45579,.56011748
2022m4,CA,SAN FRANCISCO,34763,42489,.5500052
2022m5,CA,SAN FRANCISCO,36152,32304,.47189435
2022m6,CA,SAN FRANCISCO,31171,30497,.49453527
2020m1,CA,SAN JOSE,134721,110924,.45156223
2020m2,CA,SAN JOSE,115572,102131,.46912995
2020m3,CA,SAN JOSE,87125,77080,.46941322
2020m4,CA,SAN JOSE,52482,46224,.46829981
2020m5,CA,SAN JOSE,63282,58965,.48234314
2020m6,CA,SAN JOSE,73224,68341,.48275352
2020m7,CA,SAN JOSE,75011,73501,.49491623
2020m8,CA,SAN JOSE,76664,71512,.48261526
2020m9,CA,SAN JOSE,75855,71632,.48568347
2020m10,CA,SAN JOSE,78415,76883,.49506754
2020m11,CA,SAN JOSE,68894,72180,.51164639
2020m12,CA,SAN JOSE,70255,74622,.51507139
2021m1,CA,SAN JOSE,62181,67070,.51891279
2021m2,CA,SAN JOSE,58287,69728,.5446862
2021m3,CA,SAN JOSE,65886,81744,.55370861
2021m4,CA,SAN JOSE,68120,85462,.55645841
2021m5,CA,SAN JOSE,76537,93362,.54951471
2021m6,CA,SAN JOSE,76267,86168,.53047681
2021m7,CA,SAN JOSE,79195,86777,.52284122
2021m8,CA,SAN JOSE,82046,92648,.53034449
2021m9,CA,SAN JOSE,79260,87918,.52589458
2021m10,CA,SAN JOSE,78787,90009,.53324133
2021m11,CA,SAN JOSE,78422,93399,.54358315
2021m12,CA,SAN JOSE,76474,101173,.56951708
2022m1,CA,SAN JOSE,65189,87588,.5733062
2022m2,CA,SAN JOSE,63799,83437,.56668884
2022m3,CA,SAN JOSE,71488,93845,.56761205
2022m4,CA,SAN JOSE,70608,93488,.56971526
2022m5,CA,SAN JOSE,67294,68862,.50575811
2022m6,CA,SAN JOSE,60859,64437,.51427817
2020m1,CO,COLORADO SPRINGS,141099,60747,.30095717
2020m2,CO,COLORADO SPRINGS,108172,59420,.35455152
2020m3,CO,COLORADO SPRINGS,96625,54769,.36176467
2020m4,CO,COLORADO SPRINGS,68501,36462,.34737957
2020m5,CO,COLORADO SPRINGS,97291,54786,.36025172
2020m6,CO,COLORADO SPRINGS,105545,60241,.36336604
2020m7,CO,COLORADO SPRINGS,109564,65165,.37294897
2020m8,CO,COLORADO SPRINGS,108214,65199,.37597528
2020m9,CO,COLORADO SPRINGS,100246,58341,.36788008
2020m10,CO,COLORADO SPRINGS,101259,60895,.37553808
2020m11,CO,COLORADO SPRINGS,85271,54232,.38875151
2020m12,CO,COLORADO SPRINGS,90298,59467,.39706874
2021m1,CO,COLORADO SPRINGS,82022,55913,.4053576
2021m2,CO,COLORADO SPRINGS,73647,55365,.42914614
2021m3,CO,COLORADO SPRINGS,85614,69239,.44712728
2021m4,CO,COLORADO SPRINGS,87112,72269,.45343548
2021m5,CO,COLORADO SPRINGS,99552,77760,.43854901
2021m6,CO,COLORADO SPRINGS,106846,74536,.41093382
2021m7,CO,COLORADO SPRINGS,111206,78218,.41292551
2021m8,CO,COLORADO SPRINGS,108435,73868,.40519354
2021m9,CO,COLORADO SPRINGS,104306,68862,.39766008
2021m10,CO,COLORADO SPRINGS,103503,71083,.40715179
2021m11,CO,COLORADO SPRINGS,101511,70567,.41008729
2021m12,CO,COLORADO SPRINGS,93799,72362,.43549329
2022m1,CO,COLORADO SPRINGS,83706,65910,.44052774
2022m2,CO,COLORADO SPRINGS,83106,63734,.43403706
2022m3,CO,COLORADO SPRINGS,101616,78428,.43560463
2022m4,CO,COLORADO SPRINGS,101587,77767,.433595
2022m5,CO,COLORADO SPRINGS,93233,55913,.3748877
2022m6,CO,COLORADO SPRINGS,88380,53941,.37900943
2020m1,CO,DENVER,164225,89170,.35190117
2020m2,CO,DENVER,117997,69882,.37195215
2020m3,CO,DENVER,87692,52571,.37480304
2020m4,CO,DENVER,57555,28554,.33160296
2020m5,CO,DENVER,70019,41111,.36993611
2020m6,CO,DENVER,81488,48273,.3720147
2020m7,CO,DENVER,83460,54047,.39304909
2020m8,CO,DENVER,83565,56451,.40317535
2020m9,CO,DENVER,77959,51455,.39759997
2020m10,CO,DENVER,77829,53195,.40599433
2020m11,CO,DENVER,63890,45961,.418394
2020m12,CO,DENVER,67447,52164,.43611374
2021m1,CO,DENVER,62099,51591,.45378661
2021m2,CO,DENVER,58006,53758,.48099566
2021m3,CO,DENVER,65061,66336,.5048517
2021m4,CO,DENVER,67235,70717,.51262033
2021m5,CO,DENVER,75971,76271,.50098526
2021m6,CO,DENVER,81694,74938,.47843352
2021m7,CO,DENVER,87317,82173,.48482507
2021m8,CO,DENVER,84017,76848,.47771734
2021m9,CO,DENVER,83585,73751,.46874842
2021m10,CO,DENVER,85849,78919,.47897044
2021m11,CO,DENVER,82310,77685,.48554641
2021m12,CO,DENVER,72635,79225,.52169764
2022m1,CO,DENVER,66570,75896,.53273064
2022m2,CO,DENVER,67139,75891,.530595
2022m3,CO,DENVER,86924,99341,.53333157
2022m4,CO,DENVER,83318,94430,.53125775
2022m5,CO,DENVER,76585,69496,.47573605
2022m6,CO,DENVER,75109,67484,.47326306
2020m1,DC,WASHINGTON,110882,74281,.40116546
2020m2,DC,WASHINGTON,100033,94555,.48592409
2020m3,DC,WASHINGTON,67878,40057,.3711215
2020m4,DC,WASHINGTON,35225,17198,.32806212
2020m5,DC,WASHINGTON,40326,20331,.33517978
2020m6,DC,WASHINGTON,46365,23249,.33397019
2020m7,DC,WASHINGTON,47795,25131,.34460962
2020m8,DC,WASHINGTON,44249,28121,.3885726
2020m9,DC,WASHINGTON,42554,26980,.38801163
2020m10,DC,WASHINGTON,41858,25780,.3811467
